"";"gene_134";"gene_1554";"gene_3849";"gene_4247";"gene_6723";"gene_6926";"gene_7234";"gene_11250";"gene_11388";"gene_14396";"gene_5752";"gene_7395";"gene_7489";"gene_9467";"gene_10266";"gene_11353";"gene_11355";"gene_12977";"gene_15453";"gene_18383"
"713";5,47148663573;4,00484292446;8,23533455358;2,07922448856;3,51024039136;1,48135061308;0,441908364004;4,4921993016;1,81105994774;2,07922448856;8,74830020895;2,30529934394;6,48430733819;6,46687505175;8,6692146042;0,441908364004;11,8032270364;0;2,30529934394;2,30529934394
"646";4,68630441938;6,13101321308;10,2430073259;0,426211072027;5,3035835055;7,10635878956;0;3,62552767302;1,02226127161;4,62733835048;7,92461063092;14,03379292;5,64815765827;8,85787527653;9,36680303246;0,426211072027;8,23715736777;0,426211072027;12,828410237;9,22319566289
"265";11,677961832;3,93561060999;6,37267529951;0;10,126072026;11,6723059965;3,0699427103;0;2,88966822508;1,57172534389;11,3589643185;14,0622316923;5,83844507123;8,80988707582;0,990083536172;11,7886897884;10,5589754893;0,578407413754;10,3453608895;12,5453434043
"427";1,53923327087;10,6321954972;5,44967031543;0;2,26687647213;3,54544949848;7,50562103415;14,6299371334;0,466026687814;8,0798260835;7,06269378804;9,28806781582;8,57127103285;8,31735381935;10,3117937178;0;2,97507985439;6,88329089403;11,3703931716;8,43168563336
"720";2,81243661427;14,487249674;5,85443956179;2,25259731672;1,09058247636;2,64883354791;3,09268104071;1,32550154933;1,09058247636;12,0556383197;6,53137522182;1,52742070467;0;3,97132282197;2,13385939912;0,461004609933;2,73294208313;3,66366341178;5,49362812182;2,55949181321
"249";3,8277682246;9,14561886999;6,21993904302;0,958137391474;2,43290597314;0,394294620495;0,958137391474;1,17447033803;14,7166640825;2,25438239999;4,19258872157;0,958137391474;5,1397846204;4,91778498624;8,74073196854;0;11,9325764879;0,703543719734;8,15215299069;0
"746";11,0048173685;0,924099885641;0,924099885641;0;9,81275811807;9,43566192766;0;0;1,48279666515;0;11,3410851156;13,0889024972;3,44255872587;11,832474705;2,56951539592;8,4386795924;13,1813557234;0,534758869344;9,98426179042;11,0583164956
"40";5,3322926068;11,3619547364;6,76006122969;7,20630134039;2,01998651178;4,66937265328;5,46653902878;5,97701425995;4,61900796612;7,31312792044;10,345904171;5,42316466464;3,6264391367;9,80227077911;6,81143249649;2,01998651178;7,34058897217;6,23288136483;12,8464619745;6,36864090307
"541";2,30123644077;5,39350543941;8,47003245186;5,82977092981;3,94540169619;3,40650945956;5,640745273;4,5399962619;4,42742515415;7,16739807341;8,26010565706;4,99973848782;3,81722415901;7,54999253965;9,71728742553;0,52255799287;7,583210667;6,14661653144;7,03439181482;5,99687453469
"497";2,8309043098;11,8455331743;10,3121568883;5,76626916698;1,38366282519;3,41353992617;7,60552396498;14,6510012229;14,2266831243;6,74432258225;3,89139002156;4,5564171528;4,7413752982;8,28944718677;0,974969762813;2,37409354772;2,76413380355;1,38366282519;4,27394102673;3,92235010369
"797";1,15943543579;7,62922546002;6,91492323927;5,2007554316;0,496922466008;0;8,93045350078;5,02968256788;1,15943543579;12,1709797118;8,47197997693;0,865918814552;0;0;11,5683124284;0;3,59734047083;3,54747450726;6,81307570117;0
"450";2,88442209097;3,01676372499;8,74513646905;10,489978379;5,25703325446;9,0799300572;7,7353461621;6,95914417164;10,0752785755;3,19495379593;10,1269883384;8,54048455046;0,773405627283;7,77326450965;4,11394215035;0,437973400338;1,80020620443;3,99061909984;8,80585025691;10,3667374758
"600";3,48676585097;8,67414988725;0;0;0;1,73140049856;0;0;1,2583983182;0,947254700968;10,2396939898;2,23661507006;0;0,550014095;0;2,99305839058;3,54528885784;0;4,29015896131;0,550014095
"717";9,94972313642;3,58182122163;0;0,631057705503;8,2117569133;5,79689101824;0;0;0;0,349704961709;1,90438775445;1,40386758421;9,6327535164;0,631057705503;13,5587316054;0,349704961709;2,81469396807;9,81516391263;2,81469396807;0,349704961709
"363";7,40503932182;4,80048579349;6,1053973217;0;10,1024481779;10,4669839162;0;2,58714893058;3,52024622271;3,3373542985;9,86807401078;8,19871513779;10,0740879295;13,0356874798;9,53329468666;2,69253878838;12,7379127562;0;10,5897166795;10,3500441237
"478";11,0921955432;11,6430805327;10,7715307359;8,12954061806;0,637192886959;3,42199073677;11,4506957716;15,5769596162;10,3770912048;7,3153035623;4,66870348394;4,97923882625;6,00690388245;11,5408448479;3,13331691823;7,73936883453;4,14238892982;2,58445746907;6,58853625499;4,50192314707
"403";4,57208929626;8,6441302758;2,13330047623;7,1311778855;0,387252238834;1,15814310351;6,18482576491;13,8710388987;1,34460128304;7,64106909794;4,55328676917;9,51392494156;6,73216064049;1,79218901898;10,4709841809;2,49028772477;12,1625581229;7,99459103765;10,6838981789;7,57969306346
"375";1,82647730411;11,0497464684;9,65039120198;4,52802739283;0;2,70438508337;6,75436643487;12,1538781529;14,3550206704;9,43993059164;4,32913795139;3,82353538543;4,99931004648;12,0021188106;1,82647730411;8,26819107922;4,47394272985;4,77166377087;7,07361675097;1,18478808449
"335";6,63732767242;5,14475611847;0;0;3,63912795198;4,71205095291;0,818768773144;2,01998651178;0;2,66621121825;7,50822262908;3,34586470685;6,42286538694;6,51009319333;7,81761686257;0;7,36180344399;0;6,88121187091;7,50215553765
"598";11,7562393952;4,33483282177;1,0748479159;0;5,03210966157;9,3738156635;0;0;2,11089772333;4,43662826729;10,8100976203;12,5324046313;3,18816351558;8,63616056359;2,33833883468;4,64238966649;12,6062039247;0,45291166494;10,6497591466;12,3607236544
"142";2,51258087867;12,1857922287;10,1565508332;8,64762751048;0;1,27017009277;9,16906313452;15,0373539068;11,5253739873;8,51656283207;4,08762407463;3,44407067911;6,43724605218;5,52925250014;1,52737065714;6,6948801928;0,957023083053;3,38030001107;4,44017484628;4,08762407463
"444";5,75698589815;12,1006656238;13,0072252909;11,4784865121;0,437121184384;1,27226212497;9,57593248363;12,6500195439;5,75698589815;9,98798873097;3,98750278322;3,01383740107;5,5437309518;6,19351156181;0;1,93768336682;2,29054236266;2,7358903858;4,168730276;4,97414839805
"681";2,15049468885;11,0112202656;12,2095295194;8,87416989161;0;1,44355361024;5,97534358128;11,1925763933;13,9598570759;8,69866994445;4,51906377852;3,92495498497;7,64750159873;8,85821727928;3,84086602442;1,44355361024;2,00353028002;4,18577141943;9,04478206472;0,516015147004
"659";4,68242160415;11,734061786;12,9502022877;5,35273381147;0,815001515561;4,61696339823;8,75836647756;13,8291082698;12,126875444;9,95568913435;15,7743083463;4,17666585069;7,04001567885;7,08508467863;0;5,66488669293;1,71277184232;3,58615223343;6,32817225238;3,10316189499
"729";4,04358073472;2,32986987232;5,88861906221;0,695637548127;0;1,16304781962;9,60766505415;6,51515576872;7,17744943809;7,41335713387;7,22304599446;2,4975357264;0;0,389346536162;8,23016457788;0;2,41613713506;3,31970463202;6,57263656841;6,28232303539
"457";4,86709089909;6,09440077094;2,21828520455;1,85183897285;4,55106068167;6,12708638806;0;1,03125402547;1,03125402547;7,77929255628;9,49017498775;1,35940871904;4,01218426116;8,24656960228;10,0611416394;0;3,86491907044;0,605873566303;5,96778189928;11,0866670179
"188";4,66646120676;4,99371511527;4,10142316656;0,371726121906;6,21875017508;9,4067683651;0,371726121906;8,05906319576;1,61230531253;6,23009154765;9,42415368881;5,93669211266;7,91891689022;9,41548827105;9,2435738831;0;11,7548666297;0,371726121906;6,81240837498;10,4722846751
"432";11,3317455177;3,51896310021;0;0;9,73727438802;11,9054170922;3,45484706411;0,58332651911;3,08300907838;3,38776231492;9,7245854745;15,328482097;1,31892416403;15,9313792753;0,58332651911;10,795455272;9,20198175179;0,997473071971;10,2327686671;11,7319977866
"488";1,16767906186;6,42225991638;7,88622699232;0,501311749244;10,551660203;7,69119913491;0;7,73123755889;0;0;10,9424925129;3,65922815303;0;9,95957021776;7,52864945232;0;11,4269251398;0;10,4499121017;10,3450503511
"538";4,72053020341;11,4979765459;9,91748396979;3,63390776739;0,964361663247;4,47527299189;7,94673086014;15,8230960126;10,5218457752;9,94744115643;5,16495920457;6,55302098766;5,27537587124;11,0716232489;3,304160547;3,05177231142;6,61032504968;2,60238561311;5,239501153;4,47527299189
"691";6,71901911506;11,9836705701;11,9169654716;15,3820666982;7,60042587445;2,33136126727;11,4121093387;15,4352307449;12,7957900773;5,86954819444;5,09888691606;6,47106874863;4,53482110894;8,82070870447;0,588900487699;8,08318676964;6,75312312978;2,59478738657;8,46706341874;3,96521170966
"215";7,71640107911;10,3293142384;8,3777614696;2,7289000657;1,34215647027;2,93602539966;7,90070381649;14,6338863856;13,8152331741;7,4427610746;6,9758135836;5,14113029029;5,50855859065;8,92071906588;3,7314548077;7,63330768666;4,16095244844;4,07595185884;8,13411310331;1,01685284901
"540";12,6222806552;4,66592140463;0;0;11,027885268;9,10986721079;0;0;6,50492383489;2,65156838493;12,1620765704;14,3229139753;2,82706700166;8,38133961851;1,150104701;13,3528572648;13,9579363573;0;12,7396645989;13,0774766808
"613";1,41835188779;7,71877944026;7,09274657169;2,1195553847;0,639324789171;1,41835188779;11,2408986361;2,37353685576;6,81762325751;10,5197050446;7,66231233034;0,876880337163;0,876880337163;4,83802394985;10,4236937131;0,354790649231;7,71877944026;6,03743713475;6,42685513232;0,639324789171
"684";13,6055373914;2,93247698263;0,528371277961;0;6,86885958604;8,10673042729;0;0;0,528371277961;1,21834720928;3,59181104369;2,03421571534;13,3404760368;2,75482338096;11,3646818559;0;0,914258348824;9,24011155536;2,84639302085;2,03421571534
"296";6,91214684568;2,71740773465;1,51551061997;0;8,72445246054;8,5350109231;0;0;0;3,42753913149;5,30645547092;1,7327901691;12,2578238856;0;12,5221548384;0;2,49758681966;8,42421668776;2,99477882773;2,99477882773
"328";12,5209181879;2,3312465993;0,588900487699;0;10,0519158378;7,95996137381;1,59273209487;1,00583111486;0;2,00873785792;1,00583111486;2,3312465993;13,3616833854;1,81569838059;13,594546217;0,588900487699;4,76609686358;10,9592702596;1,32895132391;1,59273209487
"147";5,45387968907;7,80730983713;5,01227366852;1,60388148288;1,23860345449;3,08379203249;10,7312850849;14,0957843489;8,43898724761;3,65048885856;8,42193016444;9,57961576069;3,65048885856;6,88184812551;0,748375355743;0;0;2,52581832203;3,79880744584;0,748375355743
"84";1,67468661993;13,8566006024;5,72242777069;4,88278486665;0;1,90330826798;0,349478514519;3,93087923501;4,99862427557;11,3268395408;10,421360071;0,865681314339;0,349478514519;0;12,6637137503;14,6457203445;4,6506382029;5,47821467671;1,67468661993;6,43019660741
"83";0;2,7441180294;6,4432021628;2,95162509255;9,18582443306;0;3,13298804263;0;10,433533282;4,50861880191;4,85703547136;2,95162509255;1,84430530016;0;9,79457994733;0,602361856631;13,0987756164;6,37278323979;9,41554531181;0,602361856631
"250";12,2577296172;4,11816866087;0;0,645517217893;10,1716396871;11,4596672669;8,69381100477;3,48000655139;2,95828590092;0;11,2973748605;14,1998793494;0,645517217893;11,8647897212;0;17,2074624228;14,7810471641;1,70367659925;13,277316463;12,280982404
"706";2,44771142651;4,58273060913;10,1957289919;6,89774866819;5,91390186051;2,44771142651;7,01707563497;6,5315202645;9,52184970019;11,7920581889;6,07659329802;5,85532199746;2,44771142651;4,68237665495;11,1061768615;0,753176627322;11,8630634398;4,47568804209;8,64856610604;0,425136998838
"281";6,3127014728;9,02210699458;6,77271705361;0,74062539359;0,74062539359;1,74329952789;1,0045373468;3,55258610654;14,4379210876;8,34291025546;8,24899964484;1,4206710302;10,2944254664;6,57372443209;4,44602458594;0;12,0720923985;0,74062539359;9,77665838454;4,44602458594
"431";11,7878943993;0;0;0,451435330437;10,097781959;8,65171187813;0;0;0;0,794769348314;2,53007074223;2,10651583127;12,3945404008;1,07189993157;14,5972087423;0;0,451435330437;10,2495994062;0,451435330437;0
"30";3,550334308;7,19887717133;2,5178803644;2,59514556799;1,68081942464;0;0,705137466719;0,705137466719;8,30450647862;11,0244055672;10,2656970821;2,5178803644;0;1,36502057862;8,53158030478;4,5469746931;8,12233623018;5,02307345124;4,22101863093;10,5818313877
"10";0;12,2861649809;7,40271365106;14,5146955643;0;0,724213686757;7,90859077131;6,4970310832;11,7444764824;5,74984797951;4,6130542116;0,724213686757;0;1,20414071678;1,85119933859;1,20414071678;0,724213686757;0,724213686757;3,59501424513;7,90467074504
"725";13,4922287493;5,22973787525;0,394953084696;0,394953084696;10,3555603271;6,61437563013;0;0;0,394953084696;0,95947342649;3,29514994631;2,92829451439;8,40314414026;0,704606413324;12,7054617591;0;1,53067007549;9,83620503398;2,51674639795;2,66734718077
"441";6,28255471191;7,64673869831;3,63539454313;4,87192740911;9,95336710422;9,87389776723;0;4,9271569067;3,5674967729;2,40193076927;9,64750879398;9,09669670895;3,53230449;10,0564345043;7,43680313891;1,83636853367;12,278617879;0;9,07851643988;10,1237334384
"754";7,45859526891;15,1485798551;5,3492307972;4,5625477242;2,46623556215;1,84249617711;1,19729927091;7,4900646494;0,404140166264;12,2570666187;6,21067523967;1,55566893377;1,19729927091;0,404140166264;8,22433938936;2,69952942338;9,63420844037;6,92199560949;8,43170652397;3,76640434448
"345";5,41909725138;4,35758719187;2,42698927537;4,49123741509;8,18152002888;11,4552655654;0,483364360713;2,62611201086;0;1,13349776786;6,5807017677;12,9707637994;4,41254444329;10,7217742257;1,37401005762;15,4210029905;15,641540949;0;15,6080208618;6,7661975973
"592";11,03253481;5,80472992191;0;0,960882344685;6,009367329;7,94892784623;1,75116375338;2,3948707931;0,559051228367;2,73965371452;1,94095602239;2,3948707931;12,6559577442;1,53256632327;13,0371419542;0;3,45134300935;10,2021238238;2,25885054063;2,51918961653
"585";3,15843397922;12,7552589817;9,20505277727;11,6757630145;1,57637701461;4,30964914857;9,1843125325;14,6736292954;8,83728732233;10,702181345;2,89569039046;4,5725744233;2,44887452792;7,85749586955;0,993565680065;2,98870286234;6,92969632958;2,15988747873;7,52630360621;5,70156569053
"12";10,8095109122;3,84682424037;0,425781538704;0,425781538704;9,09313494015;8,21056420296;0;0;0;1,7668071513;2,0319597414;1,9054664338;13,8745203491;0,754117859552;13,3512705436;0,425781538704;3,49808488421;11,0403239726;1,02140865694;0
"293";4,8247729438;7,65237893412;6,36731864118;2,23483850269;8,29152068025;3,89741470036;6,25800816247;10,0420560435;7,27900691381;10,5808050108;5,30237389133;3,54324840164;0,946206829038;5,43191374243;7,15783196319;0;3,89741470036;5,36859725459;11,158016332;0,549324163968
"303";12,9157038851;3,13669998119;0,638583615232;0;7,8162604951;8,02802759792;3,04234666331;0;1,69028298906;1,0797023717;12,6447846259;14,011192306;2,11796095273;10,2049256613;0;7,42571944714;9,10474288483;3,22525950319;10,640434752;12,5174036558
"678";2,32192809489;7,15177765473;6,87528859822;7,97842446544;3,98185265329;1,13750352375;8,63879789995;3,90689059561;3,90689059561;8,62424714584;5,67242534197;3,29278174923;2,43295940728;6,56985560833;10,2018788633;2,20163386117;7,80089989992;0,48542682717;8,65892551149;1,37851162325
"338";4,92254991438;7,87248404719;3,0401209172;3,0401209172;0,88760325215;2,60890384253;10,7555302266;5,90880810515;0;1,82790030092;8,51443791383;3,24803381337;0;0;11,0354658314;1,991027447;7,29059949548;7,4035574595;9,20792456638;4,58206819811
"350";8,86115205849;3,40522997976;5,36184203603;0,522156211891;5,50726185443;8,84755852115;2,9148706332;1,8546739335;0,904734560774;6,05346979295;10,1588242463;11,3849725722;11,0885365069;12,124732001;7,28372735087;0,522156211891;14,1734975689;0,522156211891;12,9928427668;12,5812806248
"660";8,68509566691;7,97793242368;6,5100694503;0;5,74149934555;5,47851563427;0,580434959402;3,51111377392;2,15933855101;2,98806658107;10,385646735;1,31376826244;4,3089724026;7,84128757532;7,05792675942;0,580434959402;12,6032554245;0;8,31283304988;9,66409523467
"107";9,94917742484;4,84891833407;0,449957483628;1,06908344153;5,94005631194;7,57444215467;0;0,792522224141;1,83276851894;0;9,57361121433;4,2977490139;3,11880821411;8,96127025076;0,792522224141;10,2227949029;14,3991243529;0;11,0111992959;8,13825643865
"543";12,2013061058;4,48298377132;0;0;11,9990451666;10,0122474057;9,59202528542;1,95858287397;2,98701155389;2,15836934524;10,394719913;12,5566353741;1,72656967761;14,1446582428;0;16,5333342955;16,4174091845;0;13,5223117976;11,8871711029
"518";5,40804265942;11,4882518866;9,26353447222;7,20450267574;0,942082805167;3,93364817006;9,31661189937;15,0990683187;11,6564248633;5,69135828387;12,9365956144;6,99643394295;7,44470019227;8,39981195933;2,36345145707;3,74825726616;3,64579387008;0,546659906441;8,38994103108;5,29409135729
"786";7,41602901133;13,5031300562;5,0292187491;3,3719072976;8,18807942385;0;11,7360086461;0;0;12,1620797183;6,97108365754;1,28617145111;1,28617145111;1,28617145111;13,2190974127;15,6274512372;13,8870206505;7,2554912914;4,49714608072;1,65914821615
"43";10,4734622362;11,54611311;10,8270012445;8,80770911173;2,78628269844;4,31290473165;12,5376916162;13,6613104819;8,83901792676;8,35138098067;6,15763595074;4,25466206456;9,0855335384;9,61892320058;3,72140547249;5,59061399494;10,3718093088;1,12412958533;7,34536088954;5,60233809977
"189";3,95956616077;8,01227813874;7,40829576962;7,70858041894;3,04943909261;1,55630678422;7,84271490002;6,81519113717;2,13645390927;10,6043122965;9,31004467965;2,77042736073;0;1,77665147646;6,93445752822;0,570754355134;4,08861653587;3,42023984403;3,48420259335;9,19411414574
"171";8,66092291396;6,42629830536;1,94882508318;0;6,31221861822;7,47864829454;0;0;0;1,39763869881;3,81528850075;2,65823433715;12,497442716;0,861796599421;11,2482537439;0,494364404696;2,09399954307;9,12519905224;2,7487402988;3,89671747489
"39";2,86817311871;5,32943937557;5,35434636659;4,03593176912;1,0357646536;2,05335466209;6,76120547608;5,96032172299;1,0357646536;8,1526093488;4,73095508652;9,08646003192;0;8,2944829052;12,5345655205;0,765704465208;10,6088554348;7,43370227073;12,2594931827;5,37882717828
"216";3,83579273049;7,09915841959;7,85622630779;8,39355348886;1,41131776834;1,16665118095;4,82717881366;2,11093112175;2,5800248527;10,5117526538;5,84384820826;5,39510051206;1,96521170966;5,58166759297;12,085074053;3,15124187102;5,61869089545;5,82284994274;5,38080216315;3,15124187102
"291";11,8495262979;5,48989290601;0,95225900656;0,391327806844;10,6082455798;8,38961843399;0;0;0;0;2,33659760405;3,08389412562;11,9434964939;0,391327806844;14,8303418909;0;2,24473486808;9,40016431405;1,80446664273;2,42295954842
"58";11,2479037847;2,92882509115;0;0;9,31743522636;5,17227548008;0;0;3,04898594107;2,92882509115;11,4277109186;12,0017178128;0;8,81848950971;0;6,84266462183;8,51625158333;1,21598915415;11,1922989798;11,0944406237
"395";7,5835717338;1,67360164883;1,79239728122;0,349138777077;5,49430039501;4,69558744131;0;4,42844392615;7,0308326367;2,09936253976;10,0085546773;3,40351315052;7,95064337464;9,38288552512;9,16420048666;0,349138777077;8,82245611182;0;13,2700748168;8,15012298404
"788";0,871685968304;13,4555840876;5,03595375656;4,64749296438;2,36423623117;4,90888974697;9,79578642528;5,89812126567;3,37906639928;12,4586603699;9,19946868473;1,80293764164;0;9,05690861832;8,24990037816;1,07471093384;13,6607870178;6,84837255948;10,0622890407;5,47327064348
"456";3,89906926164;3,53096964878;0;0;3,53096964878;10,1972535588;0,970780045573;0;0;4,26592441339;4,22948025491;9,85693279497;9,54932262357;0;11,4603995799;0,970780045573;11,5065902403;9,21837433551;1,54586955099;0,565597175854
"22";12,8642403221;3,12811189776;0;0,472071799416;2,49717802285;9,68255749672;0;0,472071799416;0;2,034638318;4,2033264664;3,19063066182;4,77220238744;6,13543841873;13,6074112319;0,472071799416;1,73244287694;7,04281941113;2,84685432065;2,16488279778
"170";2,71562984054;7,37914439755;9,17037326931;2,71562984054;0,844385653003;0,844385653003;7,70485122003;4,92766894117;5,60681825111;10,9269630685;3,028551472;3,60141127674;0,844385653003;2,06426205574;8,36787773728;0;8,55954152353;3,028551472;8,3574156459;0
"588";7,38304758721;11,0266548421;10,8466813505;9,45906884999;2,89506990982;4,68732388897;13,7496285392;13,165648191;9,30492395052;10,0197991952;4,65931950403;4,27246369638;4,34457997989;6,56393144932;3,9414350126;6,63035304702;3,23572705984;2,44829309443;3,23572705984;3,89416779798
"63";2,34292447403;12,4020554149;7,59845453721;1,60250438961;8,24205462745;2,24302923057;7,18589627086;5,71686472164;6,17558647517;10,2139426108;5,16842943416;4,39418484724;3,96311340512;6,47436789815;10,9505121563;1,01314063249;12,9145645235;3,93136158198;9,44190877887;3,0819871949
"799";11,3299812873;6,27195784813;1,81110106129;0;8,05778599548;9,33166043609;4,83794828627;1,32509853777;2,00392599724;5,91204382487;8,50307836354;11,0520177656;5,3088886969;11,1479807692;5,3801510634;13,630892764;12,9642451904;7,44400439858;10,0220487202;9,70393817003
"417";9,84541477794;7,85370877576;0,821873452763;0;5,5086631665;6,90376136513;13,1879365803;12,3658467023;0,821873452763;0,821873452763;4,50791512398;4,20175146738;7,99064292327;11,24494056;11,1074655692;0,328721595402;15,253345231;0;12,3329484373;10,8856048676
"728";3,17463012439;6,32716098623;12,0518546778;5,76008785038;8,37887571908;5,73312110414;5,02008432915;7,38320314968;10,7106428731;10,3705239502;9,33022224591;5,13443042753;6,09973913932;7,45097201684;12,1442089238;0,416407408964;9,52885453249;2,50685579032;1,74066856414;1,22539833734
"70";4,79039150814;5,86824474387;8,04992476529;5,38153256893;2,46487733809;1,48969706149;0;0,538140809075;9,64027386215;4,85941799945;9,96592277674;1,89239102591;10,318791334;5,91222829878;10,1009251011;0,929185014284;11,4622568606;3,04147079509;9,21243315571;2,34161577799
"59";13,989633983;4,11350048137;7,14480097592;0;9,01300157349;5,90606321325;0,702480242783;0;0,702480242783;2,25211284539;4,63443063665;3,54399071966;13,0857064715;5,36270833104;13,6485485804;0;2,25211284539;10,5290888741;0;7,79724000281
"484";12,0676696367;11,0752585166;8,75344074238;4,92157914598;1,24458266097;1,67409902854;12,7861572957;11,0558992456;9,38947861951;8,49436360459;3,11588222494;7,57807072228;5,19403581914;5,70649739946;1,79289698798;0;1,67409902854;0,630219064732;5,05831216577;2,49985864013
"203";13,5420282567;0;0;0,836328133924;9,06667852942;6,54180442734;1,03379298885;0;0;1,03379298885;2,75717263027;1,03379298885;13,6888513069;0,607578879789;14,6527609627;0;3,34549573113;10,8597599473;1,7470006239;0,607578879789
"227";10,5154534554;6,5094836653;1,24622564852;1,50059812415;9,50467401581;8,39739226915;0;1,24622564852;0;1,71677145642;2,35515725567;3,13351420761;11,2638736205;4,73411887485;13,8152231654;0;4,00845103269;10,6692482708;4,20014335204;1,24622564852
"243";11,0087367376;12,2782258348;9,564705878;12,0303636694;1,33204908375;5,75802328932;10,685747468;16,1534293214;11,4963894444;4,10334656425;4,60113192485;6,86847688375;8,97103191001;8,62600465653;2,82183264506;4,57074221364;2,92153154249;3,01476590268;7,56753023696;7,24076271644
"413";1,16369193743;5,82817457465;9,60487564512;12,1647152667;5,17560842985;8,63775875642;8,60289925118;3,27533489548;10,9295173307;2,36019569473;6,59868230848;1,79933602516;1,16369193743;9,48514301019;2,23906192352;0;5,60125674834;2,23906192352;7,46186411468;0
"577";7,80584703325;7,74129169505;6,28746121333;1,15315678806;5,88605014101;7,80189585668;2,40163046658;2,40163046658;0;4,40570651442;9,20841727511;11,9532870679;7,8254422089;11,8316318533;7,45466120735;0;10,3500109628;0,688851743866;7,32850439653;10,4468145044
"542";2,75770601748;9,83437939722;3,89719201218;6,54243141043;5,00850033484;2,34144499095;1,01221108395;1,60126863573;3,6854244077;5,97039583886;7,87393005586;4,48269987657;5,73356584807;10,3208795058;9,21085638647;0,421155960662;11,1241471663;1,23633953917;14,0394331663;1,01221108395
"476";5,39741622944;4,94103586513;0,652142272137;0,652142272137;7,60965155429;9,57952148341;4,39251663834;8,22833771198;4,70854041575;9,1882649138;10,0972947511;14,2164654753;8,73346280985;5,81855661455;4,35270909748;0;3,49661573803;0;4,22626189419;1,71633248029
"618";4,55556464293;6,87043870205;6,42909536198;11,1594551147;9,97566170935;1,9770600675;3,97124923713;6,75749001942;2,55944286598;5,01464540978;8,99589431722;5,90055771217;1,3035761997;9,47615685655;5,34509826711;4,725348533;5,88868724446;1,78550870356;12,2964488035;10,5890893129
"741";2,2610493351;5,28296978317;7,96769891264;3,31705800188;0,427498905222;0,756767124063;8,48213030559;9,8270568365;9,37763351429;1,91031053511;8,05260065371;2,03692526693;1,25059782305;0,756767124063;8,46111105259;0;1,0247451902;4,04601951417;7,63123527173;6,86452046442
"405";9,57376456735;11,7262905478;10,5969258274;5,28736516764;1,2187191817;4,71266180617;12,3854741793;16,2394698713;10,5874118748;9,91064872607;4,93762687658;6,59358085506;7,48638454889;12,2346917136;4,66313395001;1,46983389248;6,01606836863;3,69453479589;7,22567018218;5,22045378605
"397";12,6703353687;0,512783120917;0;1,1893501702;6,71631876013;7,323865415;0;0;0;0,512783120917;0;0;12,0777637238;0;14,3003239578;0;0;8,48147251827;0;0,512783120917
"501";3,27615418964;8,32880954267;7,07653771791;4,0080206879;0,936967660188;0;4,16335381144;3,34268273916;3,73830307366;11,4326201921;6,41938382717;4,12605601766;0,936967660188;4,52029023118;12,7154772937;0,543198900193;9,80708600183;6,55885689994;5,38180248317;2,35479064923
"429";11,8993191555;2,78236662551;0,667210912481;0;7,36156660659;8,806910452;0;0;0;0;2,17884209618;1,74497910857;11,1102288093;1,46670541887;11,205622217;0;3,11164900093;11,9281223015;3,73849764389;0
"205";14,0387989883;0;0;0;9,10721445964;8,77051854253;0;0;0;0;2,44347404473;2,06042790052;13,5941262897;0,708584557138;14,0754039375;0;1,53734577149;10,4739897966;2,74586118166;0,708584557138
"475";12,1129509408;4,96743147878;2,47803989835;2,14685069601;4,91374631787;7,66736705215;8,60362634499;12,6465272099;3,07529301779;4,50552894058;9,52887210943;8,35188446671;9,78206285598;9,63429194952;6,59991284219;2,32192809489;14,8963513269;0;11,4496645385;12,0091777885
"104";7,72638166686;4,75912919591;0;0;8,13460087063;8,10802256252;0;0;0,513490745588;0,513490745588;2,14414428677;2,14414428677;11,955468288;1,83398301101;12,7910326168;0,513490745588;0,513490745588;10,3559346642;3,0475558378;0,891496958067
"210";10,1070077846;5,38721087341;3,4304726238;2,15451840232;5,30560943736;7,42047398064;1,10480629803;5,42634192005;1,44683848469;4,32101169255;9,14323523768;10,6796912102;7,22348047282;10,9439286502;6,08200849152;1,10480629803;11,0065995825;0;6,70032873733;11,0033633043
"471";0,636636220055;13,6871241304;7,42500604148;7,90402640919;0;1,41364823661;10,4217282383;3,13190222092;5,44997398581;9,64045282842;8,90602772621;6,632025322;4,53532515069;4,50039416642;7,31371748081;0;2,44299655952;1,68652293781;8,42080238163;2,1137671656
"66";12,0726417796;2,87271058172;5,26772305163;0;11,0320250578;9,39553199337;4,35014360202;0;4,05313740903;1,98236389765;11,1999360788;13,2733993281;4,05313740903;10,9895718986;0,507515586479;14,3146894458;10,7112883993;0;10,1789386757;11,2120342597
"88";1,06066999536;6,06342528319;4,93925479183;5,681229977;1,29148568597;0,785676088993;8,16281928998;6,5325569729;6,73240488678;10,3471784164;6,74706509373;0;0;8,15367868945;12,5976917813;0,44572670335;8,92057914277;3,81049451758;8,90105090585;2,51235332226
"760";11,8597910012;7,33639944158;4,81976013705;5,42618758523;6,54702560802;10,4186537896;10,0460189683;12,8733037582;1,94024193784;3,24991554359;8,7195428371;11,2534988802;11,3619985863;11,445692567;9,84257034549;2,13920752027;11,0060595376;0,648465443027;6,47521785905;11,5602038458
"309";9,89543592873;0,540126488338;0;0;9,92539124663;7,12422472712;0;0;1,70959943647;0,540126488338;11,9958060084;13,7814109447;0;12,5861478226;1,24025326158;6,82236050558;13,8621627088;0;12,5000974401;12,2239775487
